,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
3500,"('pouvoir', 2)","('supprimer', 1)","('prévoit', 1)","('réglementaire', 1)","('puisse', 1)","('adapter', 1)","('condition', 1)","('résidence', 1)","('remplir', 1)","('bénéficier', 1)","('prise', 1)","('charge', 1)","('soins', 1)","('médicaux', 1)","('rien', 1)","('justifie', 1)","('question', 1)","('tout', 1)","('abandonné', 1)",,,,,,,,,,,
3501,"('innovant', 5)","('médicament', 4)","('nouveau', 3)","('plus', 3)","('regard', 2)","('comparateur', 2)","('cliniquement', 2)","('pertinent', 2)","('santé', 2)","('cela', 2)","('interprétation', 2)","('parler', 2)","('rédiger', 1)","('médicaments', 1)","('évalués', 1)","('éventuel', 1)","('critère', 1)","('présumé', 1)","('semble', 1)","('inapproprié', 1)","('point', 1)","('vue', 1)","('publique', 1)","('induit', 1)","('corrélation', 1)","('entre', 1)","('agence', 1)","('européenne', 1)","('a', 1)","('ailleurs', 1)"
3502,"('charge', 3)","('références', 2)","('article', 2)","('urgences', 2)","('forfait', 2)","('unique', 2)","('bénéficiaires', 2)","('ald', 2)","('fin', 1)","('dernière', 1)","('substituer', 1)","('simplification', 1)","('tarification', 1)","('création', 1)","('remplaçant', 1)","('différents', 1)","('ticket', 1)","('modérateurs', 1)","('existants', 1)","('peut', 1)","('traduire', 1)","('recul', 1)","('droit', 1)","('cette', 1)","('disposition', 1)","('vient', 1)","('créer', 1)","('reste', 1)","('jusqu', 1)","('ici', 1)"
3503,"('financement', 6)","('million', 6)","('article', 4)","('sécurité', 3)","('sociale', 3)","('domicile', 3)","('crédits', 3)","('autonomie', 3)","('xi', 2)","('cnsa', 2)","('réforme', 2)","('service', 2)","('aide', 2)","('euro', 2)","('grand', 2)","('âge', 2)","('court', 2)","('enveloppe', 2)","('modalités', 2)","('modèle', 2)","('a', 2)","('attente', 2)","('supprimer', 1)","('alinéas', 1)","('vise', 1)","('abroger', 1)","('prévoit', 1)","('contribution', 1)","('accompagnement', 1)","('limite', 1)"
3504,"('santé', 8)","('cette', 4)","('représentants', 3)","('ville', 3)","('maladie', 3)","('a', 3)","('cadre', 3)","('ondam', 3)","('discussion', 3)","('logique', 3)","('comité', 2)","('professionnels', 2)","('exerçant', 2)","('établissements', 2)","('objectifs', 2)","('objectif', 2)","('national', 2)","('dépenses', 2)","('épidémiologiques', 2)","('démographiques', 2)","('fin', 2)","('ségur', 2)","('assurance', 2)","('hcaam', 2)","('ensemble', 2)","('acteurs', 2)","('réfléchir', 2)","('après', 1)","('deuxième', 1)","('article', 1)"
3505,"('a', 3)","('date', 2)","('décembre', 2)","('réforme', 2)","('effets', 2)","('revenus', 2)","('compléter', 1)","('mot', 1)","('remplacée', 1)","('mise', 1)","('œuvre', 1)","('tarifs', 1)","('nationaux', 1)","('journaliers', 1)","('prestation', 1)","('repoussée', 1)","('an', 1)","('fait', 1)","('crise', 1)","('sanitaire', 1)","('report', 1)","('permis', 1)","('affiner', 1)","('simulation', 1)","('induits', 1)","('vu', 1)","('impact', 1)","('certaines', 1)","('catégories', 1)","('établissements', 1)"
3506,"('prix', 5)","('i', 4)","('santé', 4)","('public', 4)","('entreprises', 3)","('médicaments', 3)","('recherche', 3)","('développement', 3)","('r', 3)","('amp', 3)","('etat', 3)","('financement', 3)","('bi', 2)","('comité', 2)","('produits', 2)","('première', 2)","('montant', 2)","('investissements', 2)","('publique', 2)","('part', 2)","('négociation', 2)","('après', 1)","('article', 1)","('code', 1)","('sécurité', 1)","('sociale', 1)","('inséré', 1)","('rédigé', 1)","('mettent', 1)","('disposition', 1)"
3507,"('télémédecine', 4)","('expérimentation', 4)","('peut', 3)","('protocoles', 3)","('santé', 3)","('matériels', 3)","('ophtalmologistes', 3)","('cette', 3)","('i', 2)","('état', 2)","('autoriser', 2)","('impliquant', 2)","('effet', 2)","('exploration', 2)","('invasifs', 2)","('automatisés', 2)","('sans', 2)","('autonomie', 2)","('sou', 2)","('contrôle', 2)","('plus', 2)","('liste', 2)","('participer', 2)","('zone', 2)","('notamment', 2)","('opticiens', 2)","('développer', 2)","('iga', 2)","('septembre', 2)","('matière', 2)"
3508,"('révision', 5)","('prix', 4)","('sécurité', 2)","('sociale', 2)","('cinq', 2)","('fixé', 2)","('médicaments', 2)","('début', 1)","('premier', 1)","('ii', 1)","('article', 1)","('code', 1)","('rédigé', 1)","('vente', 1)","('mentionné', 1)","('i', 1)","('doit', 1)","('faire', 1)","('nouvel', 1)","('examen', 1)","('plus', 1)","('tard', 1)","('après', 1)","('avoir', 1)","('initialement', 1)","('peut', 1)","('tout', 1)","('moment', 1)","('être', 1)","('niveau', 1)"
3509,"('prix', 7)","('révisions', 3)","('sécurité', 2)","('sociale', 2)","('produits', 2)","('soumis', 2)","('garantie', 2)","('européen', 2)","('révision', 2)","('iii', 1)","('article', 1)","('code', 1)","('complété', 1)","('rédigée', 1)","('ll', 1)","('documente', 1)","('notamment', 1)","('santé', 1)","('vise', 1)","('informer', 1)","('parlement', 1)","('instruisant', 1)","('effective', 1)","('produit', 1)","('issue', 1)","('cinq', 1)","('bai', 1)","('pu', 1)","('générer', 1)","('basé', 1)"
3510,"('service', 4)","('sociaux', 3)","('établissements', 3)","('i', 2)","('mot', 2)","('sociale', 2)","('éligibles', 2)","('fonds', 2)","('systèmes', 2)","('santé', 2)","('ensemble', 2)","('programme', 2)","('après', 1)","('insérer', 1)","('conséquence', 1)","('compléter', 1)","('suivante', 1)","('mentionnés', 1)","('article', 1)","('code', 1)","('action', 1)","('familles', 1)","('projets', 1)","('liés', 1)","('information', 1)","('parcours', 1)","('public', 1)","('accueillis', 1)","('selon', 1)","('condition', 1)"
3511,"('infirmiers', 4)","('ssiad', 4)","('libéraux', 3)","('article', 2)","('code', 2)","('sécurité', 2)","('sociale', 2)","('service', 2)","('indu', 2)","('facturation', 2)","('cpam', 2)","('après', 1)","('quatrième', 1)","('inséré', 1)","('rédigé', 1)","('ca', 1)","('pluralité', 1)","('établissements', 1)","('professionnels', 1)","('intervenant', 1)","('auprès', 1)","('assuré', 1)","('seul', 1)","('auteur', 1)","('acte', 1)","('origine', 1)","('peut', 1)","('faire', 1)","('action', 1)","('recouvrement', 1)"
3512,"('article', 6)","('allocation', 5)","('personnes', 5)","('aspa', 5)","('cette', 4)","('âgées', 4)","('succession', 4)","('solidarité', 4)","('récupération', 3)","('i', 2)","('code', 2)","('sécurité', 2)","('sociale', 2)","('fin', 2)","('a', 2)","('supprimer', 2)","('ressources', 2)","('retraite', 2)","('travail', 2)","('retraités', 2)","('maison', 2)","('chapitre', 1)","('titre', 1)","('livre', 1)","('modifié', 1)","('mot', 1)","('procédures', 1)","('auxquelles', 1)","('donne', 1)","('lieu', 1)"
3513,"('bénéficiaire', 5)","('bien', 4)","('agricole', 4)","('souvent', 4)","('article', 3)","('code', 3)","('sécurité', 3)","('succession', 3)","('pris', 3)","('valeur', 3)","('après', 2)","('sociale', 2)","('résidence', 2)","('principale', 2)","('a', 2)","('aspa', 2)","('biens', 2)","('plus', 2)","('fait', 2)","('recouvrement', 2)","('personnes', 2)","('i', 1)","('troisième', 1)","('inséré', 1)","('rédigé', 1)","('lorsque', 1)","('tout', 1)","('partie', 1)","('comprend', 1)","('immobilier', 1)"
3514,"('alinéas', 2)","('passant', 2)","('supprimer', 1)","('deux', 1)","('permettent', 1)","('gouvernement', 1)","('contourner', 1)","('pouvoir', 1)","('parlementaire', 1)","('concernant', 1)","('question', 1)","('couverture', 1)","('santé', 1)","('tout', 1)","('consultation', 1)","('pourtant', 1)","('obligatoires', 1)","('parlement', 1)","('évidemment', 1)","('souhaitable', 1)",,,,,,,,,,
3515,"('supprimer', 1)","('article', 1)","('attribue', 1)","('certain', 1)","('nombre', 1)","('prérogatives', 1)","('pouvoir', 1)","('réglementaire', 1)","('faire', 1)","('face', 1)","('circonstances', 1)","('exceptionnelles', 1)","('telles', 1)","('crise', 1)","('sanitaire', 1)","('cependant', 1)","('dévolutions', 1)","('proportionnées', 1)","('risquent', 1)","('conduire', 1)","('abus', 1)","('risque', 1)","('autant', 1)","('plus', 1)","('caractérisé', 1)","('gouvernement', 1)","('affranchit', 1)","('cette', 1)","('méthode', 1)","('tout', 1)"
3516,"('article', 4)","('employeurs', 3)","('code', 2)","('tâches', 2)","('réalisées', 2)","('entreprises', 2)","('travaux', 2)","('champ', 2)","('janvier', 2)","('néanmoins', 2)","('comme', 2)","('main', 2)","('œuvre', 2)","('secteurs', 2)","('finance', 2)","('compléter', 1)","('deux', 1)","('alinéas', 1)","('suivants', 1)","('ii', 1)","('troisième', 1)","('i', 1)","('rural', 1)","('pêche', 1)","('maritime', 1)","('mot', 1)","('exclusion', 1)","('forestiers', 1)","('remplacés', 1)","('référence', 1)"
3517,"('travaux', 7)","('article', 5)","('entreprises', 3)","('employeurs', 3)","('code', 2)","('référence', 2)","('a', 2)","('exonération', 2)","('champ', 2)","('janvier', 2)","('néanmoins', 2)","('comme', 2)","('main', 2)","('œuvre', 2)","('agricoles', 2)","('finance', 2)","('compléter', 1)","('deux', 1)","('alinéas', 1)","('suivants', 1)","('ii', 1)","('troisième', 1)","('i', 1)","('rural', 1)","('pêche', 1)","('maritime', 1)","('mot', 1)","('exclusion', 1)","('tâches', 1)","('réalisées', 1)"
3518,"('sociale', 6)","('article', 3)","('frauduleux', 3)","('protection', 3)","('objectifs', 3)","('code', 2)","('sécurité', 2)","('amont', 2)","('convention', 2)","('évaluation', 2)","('indus', 2)","('gestion', 2)","('fixer', 2)","('fixation', 2)","('idée', 2)","('permettra', 2)","('complété', 1)","('rédigé', 1)","('préparation', 1)","('prévues', 1)","('moins', 1)","('fois', 1)","('tous', 1)","('trois', 1)","('obligatoirement', 1)","('réalisée', 1)","('chaque', 1)","('organisme', 1)","('cette', 1)","('transmise', 1)"
3519,"('après', 1)","('insérer', 1)","('suivant', 1)","('lorsque', 1)","('salarié', 1)","('accord', 1)","('peut', 1)","('manifestement', 1)","('prendre', 1)","('jours', 1)","('congés', 1)","('fait', 1)","('obligation', 1)","('inhérentes', 1)","('profession', 1)","('indépendamment', 1)","('volonté', 1)","('employeur', 1)","('interdiction', 1)","('emploi', 1)","('débute', 1)","('compter', 1)","('issue', 1)","('cette', 1)","('période', 1)","('dispositif', 1)","('paternité', 1)","('puisse', 1)","('correspondre', 1)","('certaines', 1)"
3520,"('sociale', 4)","('article', 1)","('code', 1)","('action', 1)","('familles', 1)","('après', 1)","('attribution', 1)","('insérés', 1)","('mot', 1)","('signalée', 1)","('comme', 1)","('fraudé', 1)","('depuis', 1)","('cinq', 1)","('moins', 1)","('répertoire', 1)","('national', 1)","('commun', 1)","('protection', 1)","('issu', 1)","('proposition', 1)","('visant', 1)","('mettre', 1)","('œuvre', 1)","('politique', 1)","('tolérance', 1)","('zéro', 1)","('contre', 1)","('fraudes', 1)","('fiscale', 1)"
3521,"('répartition', 7)","('a', 6)","('million', 6)","('taux', 5)","('crise', 5)","('contribution', 5)","('cette', 5)","('entreprises', 4)","('ensemble', 4)","('plus', 4)","('euro', 4)","('sécurité', 3)","('taxe', 3)","('sanitaire', 3)","('chaîne', 3)","('médicaments', 3)","('pharmaceutique', 3)","('public', 3)","('mission', 3)","('médicament', 3)","('rémunération', 3)","('chiffre', 3)","('affaire', 3)","('plusieurs', 3)","('elles', 3)","('article', 2)","('code', 2)","('sociale', 2)","('recettes', 2)","('système', 2)"
3522,"('i', 2)","('alinéas', 2)","('dont', 2)","('contribution', 2)","('santé', 2)","('professionnels', 2)","('urps', 2)","('doit', 2)","('être', 2)","('substituer', 1)","('suivant', 1)","('cette', 1)","('section', 1)","('alimentée', 1)","('dotation', 1)","('branche', 1)","('maladie', 1)","('maternité', 1)","('invalidité', 1)","('décès', 1)","('régime', 1)","('général', 1)","('montant', 1)","('fixé', 1)","('chaque', 1)","('année', 1)","('arrêté', 1)","('ministre', 1)","('chargé', 1)","('sécurité', 1)"
3523,"('convention', 4)","('article', 2)","('médicale', 2)","('mesures', 2)","('supprimer', 1)","('repousse', 1)","('échéance', 1)","('octobre', 1)","('mar', 1)","('telle', 1)","('prolongation', 1)","('actuelle', 1)","('permettrait', 1)","('mise', 1)","('œuvre', 1)","('nouvelles', 1)","('tarifaires', 1)","('tenant', 1)","('stabilisateurs', 1)","('économiques', 1)","('avant', 1)","('septembre', 1)","('décaler', 1)","('trois', 1)","('nécessaires', 1)","('médecine', 1)","('libérale', 1)","('réorganise', 1)","('restructure', 1)","('réponde', 1)"
3524,"('taux', 3)","('contribution', 3)","('urps', 3)","('mot', 2)","('article', 2)","('santé', 2)","('annuel', 2)","('fonctionnement', 2)","('substituer', 1)","('prévue', 1)","('i', 1)","('code', 1)","('publique', 1)","('correspondant', 1)","('prévoit', 1)","('perçue', 1)","('union', 1)","('régionales', 1)","('professionnels', 1)","('versée', 1)","('chaque', 1)","('adhérent', 1)","('convention', 1)","('maintenu', 1)","('montant', 1)","('plafond', 1)","('cotisations', 1)","('sécurité', 1)","('sociale', 1)","('or', 1)"
3525,"('aeeh', 5)","('cette', 3)","('allocation', 3)","('compensation', 3)","('concertations', 3)","('transfert', 2)","('branche', 2)","('autonomie', 2)","('familles', 2)","('rapprochement', 2)","('prestation', 2)","('handicap', 2)","('proposition', 2)","('engager', 2)","('plus', 2)","('véritable', 2)","('concertation', 2)","('accompagner', 2)","('base', 2)","('aide', 2)","('être', 2)","('supprimer', 1)","('alinéas', 1)","('laurent', 1)","('vachey', 1)","('préconisait', 1)","('acté', 1)","('plf', 1)","('motif', 1)","('cela', 1)"
3526,"('parcours', 6)","('soins', 6)","('téléconsultation', 5)","('consultation', 5)","('téléconsultations', 4)","('patient', 3)","('sécurité', 2)","('sociale', 2)","('a', 2)","('possible', 2)","('lien', 2)","('covid', 2)","('charge', 2)","('considérer', 2)","('multiplier', 2)","('après', 1)","('insérer', 1)","('mot', 1)","('réalisés', 1)","('conformément', 1)","('cinquième', 1)","('article', 1)","('code', 1)","('liés', 1)","('épidémie', 1)","('développement', 1)","('france', 1)","('constitue', 1)","('opportunité', 1)","('permet', 1)"
3527,"('coordination', 6)","('modalités', 3)","('cette', 3)","('certains', 3)","('soins', 3)","('personnes', 3)","('malades', 3)","('œuvre', 2)","('expérimentation', 2)","('notamment', 2)","('condition', 2)","('entrée', 2)","('dispositif', 2)","('objectifs', 2)","('qualité', 2)","('prises', 2)","('charge', 2)","('réponse', 2)","('besoins', 2)","('territoire', 2)","('être', 2)","('assurer', 2)","('territoires', 2)","('palliatifs', 2)","('pendant', 2)","('période', 2)","('besoin', 2)","('rédiger', 1)","('décret', 1)","('conseil', 1)"
3528,"('téléconsultations', 6)","('article', 5)","('cadre', 3)","('consultation', 3)","('physique', 3)","('parcours', 3)","('soins', 3)","('plus', 2)","('santé', 2)","('place', 2)","('régime', 2)","('prise', 2)","('charge', 2)","('assurance', 2)","('maladie', 2)","('réalisées', 2)","('coordonnés', 2)","('compléter', 1)","('suivant', 1)","('participation', 1)","('assuré', 1)","('respecte', 1)","('cinquième', 1)","('code', 1)","('sécurité', 1)","('sociale', 1)","('disposition', 1)","('liées', 1)","('épidémie', 1)","('prolonge', 1)"
3529,"('santé', 5)","('article', 3)","('encadrement', 3)","('cadre', 3)","('téléconsultations', 2)","('biais', 2)","('maison', 2)","('officine', 2)","('collectivité', 2)","('meilleur', 2)","('sen', 2)","('télémédecine', 2)","('médecins', 2)","('besoin', 2)","('législatif', 2)","('ni', 2)","('point', 2)","('vue', 2)","('compléter', 1)","('suivant', 1)","('actes', 1)","('devront', 1)","('être', 1)","('réalisés', 1)","('pluridisciplinaire', 1)","('garantir', 1)","('cette', 1)","('pratique', 1)","('prolongement', 1)","('remboursement', 1)"
3530,"('prix', 6)","('recherche', 5)","('développement', 5)","('i', 4)","('public', 4)","('état', 4)","('entreprises', 3)","('santé', 3)","('médicaments', 3)","('financement', 3)","('bi', 2)","('comité', 2)","('produits', 2)","('première', 2)","('montant', 2)","('investissements', 2)","('publique', 2)","('part', 2)","('publiques', 2)","('négociation', 2)","('prendre', 2)","('définition', 2)","('après', 1)","('article', 1)","('code', 1)","('sécurité', 1)","('sociale', 1)","('inséré', 1)","('rédigé', 1)","('mettent', 1)"
3531,"('couverture', 4)","('bénéficiaires', 4)","('article', 3)","('complémentaire', 3)","('allocation', 3)","('code', 2)","('mentionnée', 2)","('renouvellement', 2)","('a', 2)","('simplifier', 2)","('accès', 2)","('santé', 2)","('adulte', 2)","('handicapé', 2)","('allocataires', 2)","('recours', 2)","('droits', 2)","('minimum', 2)","('sécurité', 1)","('sociale', 1)","('complété', 1)","('rédigé', 1)","('examen', 1)","('ouverture', 1)","('droit', 1)","('automatiquement', 1)","('étudiés', 1)","('condition', 1)","('fixées', 1)","('décret', 1)"
3532,"('charge', 3)","('article', 2)","('urgences', 2)","('forfait', 2)","('unique', 2)","('bénéficiaires', 2)","('ald', 2)","('i', 1)","('supprimer', 1)","('troisième', 1)","('conséquence', 1)","('après', 1)","('référence', 1)","('rédiger', 1)","('fin', 1)","('dernière', 1)","('simplification', 1)","('tarification', 1)","('création', 1)","('remplaçant', 1)","('différents', 1)","('ticket', 1)","('modérateurs', 1)","('existants', 1)","('peut', 1)","('traduire', 1)","('recul', 1)","('droit', 1)","('cette', 1)","('disposition', 1)"
